,feature,global_morans_i,global_p_value,global_z_score,mean_local_i,significant_clusters,percent_significant
816,15000_to_19999_occupied_housing_units_2012,0.402795110318262,0.001,37.96522266715591,0.40266521831235474,929,29.958078039342144
1030,100000_to_149999_owner_occupied_housing_units_2020,0.4026404906015332,0.001,38.336770779781794,0.40251064845686974,881,28.410190261206065
288,18 years and over_female_2016,0.4025194368772674,0.001,36.83303275566733,0.4023896337695998,773,24.92744276039987
892,less_than_20_percent_renter_occupied_housing_units_2012,0.40246600723546017,0.001,36.433386935566496,0.402336221357603,851,27.44276039987101
491,62 years and over_total_2020,0.40215415502207086,0.001,41.79546210252977,0.4020244697092613,851,27.44276039987101
575,65_to_74_years_Total_2012,0.401956484210111,0.001,40.81138310352943,0.4018268626415169,826,26.63656884875846
1284,65_to_74_years_total_2020,0.4019217912342648,0.001,36.53831876307001,0.40179218085334434,833,26.86230248306998
745,65_to_74_years_Total_2020,0.4019217912342648,0.001,37.150353234145896,0.40179218085334434,859,27.70074169622702
533,85 years and over_total_2020,0.4017274848993606,0.001,38.282724609731446,0.4015979371776903,784,25.28216704288939
516,75 years and over_female_2020,0.40162136394000025,0.001,41.01254039499364,0.4014918504398584,812,26.185101580135438
485,60 years and over_total_2020,0.4015919982377862,0.001,40.12846069717874,0.4014624942073967,851,27.44276039987101
914,less_than_5000_occupied_housing_units_2016,0.40157686325859815,0.001,36.25554763498035,0.40144736410888554,878,28.313447275072555
698,With_own_children_under_6_to_17_years_only_employed_2016,0.4008420474857524,0.001,36.15559715676886,0.4007127852969469,959,30.9255079006772
1129,some_other_race_veterans_2012,0.4005909673137554,0.001,36.159476536024904,0.40046178609243527,608,19.606578523057077
1289,75_years_and_over_nonveterans_2020,0.40053490375069856,0.001,41.00775941217561,0.40040574060856676,807,26.023863269912933
290,18 years and over_total_2016,0.40027206052986397,0.001,36.53084466005371,0.4001429821485257,767,24.73395678813286
498,65 years and over_female_2020,0.4001742944173153,0.001,38.0555322127018,0.4000452475632625,873,28.15220896485005
1286,65_to_74_years_nonveterans_2020,0.4000908437570935,0.001,38.58068136730956,0.39996182381392764,822,26.507578200580458
959,800_to_999_renter_occupied_housing_units_2016,0.3998382827556299,0.001,36.58747525713816,0.3997093442574822,1008,32.50564334085779
1199,75_years_and_over_total_2016,0.39981030610528034,0.001,39.53075492198632,0.3996813766289483,785,25.314414704933892
662,75_years_and_over_Total_2016,0.39981030610528034,0.001,36.50925703233706,0.3996813766289483,825,26.604321186713964
1285,65_to_74_years_veterans_2020,0.399761523840368,0.001,37.409008578173946,0.39963261009517587,925,29.829087391164137
1198,65_to_74_years_nonveterans_2016,0.39969669190853885,0.001,39.376081997046406,0.3995677990701291,837,26.991293131247986
528,85 years and over_female_2020,0.3996184440677587,0.001,38.79943896923652,0.3994895764624483,734,23.669783940664303
1180,pct_world_war_ii_veterans_2016,0.3995581783551397,0.001,38.4581593769711,0.39942933018411264,804,25.927120283779427
493,65 to 69 years_male_2020,0.39950433014597375,0.001,40.91762288154328,0.39937549933973504,829,26.73331183489197
231,60 years and over_total_2012,0.3992682730078309,0.001,36.72481165112965,0.3991395183245004,784,25.28216704288939
158,Two or more races:_2016,0.3988622177937056,0.001,41.714756207852595,0.39873359405368836,806,25.99161560786843
486,62 years and over_female_2020,0.3985566336769271,0.001,38.71077317770309,0.39842810848064303,805,25.95936794582393
469,55 to 59 years_male_2020,0.3985126911947182,0.001,37.987342545866895,0.3983841801688573,853,27.50725572396001
480,60 years and over_female_2020,0.39850747286342053,0.001,39.61733617420913,0.3983789635203494,820,26.443082876491452
1322,less_than_high_school_graduate_veterans_2020,0.39839312455413467,0.001,39.53984036495041,0.39826465208572,848,27.346017413737506
1272,pct_vietnam_era_veterans_2020,0.3982571889675311,0.001,38.06125615273626,0.39812876033516476,855,27.571751048049016
1203,white_alone_veterans_2016,0.3981474781307675,0.001,38.029177330047226,0.3980190848775811,868,27.99097065462754
252,80 to 84 years_total_2012,0.39806337213757387,0.001,36.40852313701809,0.39793500600660403,870,28.055465978716544
518,75 years and over_percent_2020,0.39778510190009114,0.001,37.311920995700454,0.39765682550476705,783,25.249919380844887
1404,INDUSTRY_employed_OCCUPATION_management_business_science_and_arts_occupations_percent_2012,0.39775366228128106,0.001,38.26252237383103,0.3976253960244989,847,27.313769751693002
522,80 to 84 years_female_2020,0.3971188133270618,0.001,40.611728359478136,0.39699075179422505,809,26.08835859400194
1592,INDUSTRY_agriculture_forestry_fishing_and_hunting_and_mining_OCCUPATION_management_business_science_and_arts_occupations_percent_2020,0.3969917217584189,0.001,36.16230861274991,0.39686370120964165,1083,34.92421799419542
1657,INDUSTRY_public_administration_percent_2020,0.3967567184065698,0.001,37.4095936012393,0.3966287736408791,957,30.861012576588198
148,Two or more races:_2012,0.39641324995079974,0.001,39.68456596490664,0.39628541594565597,829,26.73331183489197
1315,white_alone_not_hispanic_or_latino_veterans_2020,0.3962618131632961,0.001,37.44286255479162,0.3961340279929758,901,29.055143502096097
160,"Two races excluding Some other race, and three or more races_2016",0.39623919466759794,0.001,39.282653500062736,0.39611141679121353,822,26.507578200580458
1029,100000_to_149999_occupied_housing_units_2020,0.39607636947223096,0.001,37.95570691934005,0.3959486441031653,836,26.959045469203485
497,65 to 69 years_total_2020,0.39599408929359564,0.001,39.96840004255919,0.39586639045796407,855,27.571751048049016
143,American Indian and Alaska Native alone_2012,0.395608334880624,0.001,35.092171206788024,0.3954807604417718,804,25.927120283779427
578,75_years_and_over_Total_2012,0.395425709470741,0.001,34.55509259333512,0.39529819392431387,752,24.250241857465333
18,Metro_2013,0.3950131285413179,0.001,35.87150354149034,0.3948857460425944,1361,43.88906804256691
284,16 years and over_total_2016,0.3943597601193017,0.001,37.244016079748114,0.3942325883166189,709,22.863592389551755
1178,pct_vietnam_era_veterans_2016,0.39431153263761537,0.001,36.6080659977084,0.39418437638716786,878,28.313447275072555
1283,55_to_64_years_nonveterans_2020,0.3942419032382377,0.001,37.33873244762451,0.39411476944164353,785,25.314414704933892
282,16 years and over_female_2016,0.39419142184764344,0.001,36.564925057325254,0.3940643043301176,713,22.992583037729762
805,occupied_housing_units_owner_occupied_housing_units_2012,0.39416177013953335,0.001,39.24350492653271,0.39403466218399014,848,27.346017413737506
912,occupied_housing_units_owner_occupied_housing_units_2016,0.3940847808826808,0.001,38.15427401064655,0.39395769775437284,847,27.313769751693002
1291,white_alone_veterans_2020,0.39406640377652047,0.001,37.271076476493526,0.3939393265743997,877,28.281199613028058
473,55 to 59 years_total_2020,0.39395764928004734,0.001,37.828259944150034,0.39383060714870904,820,26.443082876491452
741,55_to_59_years_Total_2020,0.39395764928004734,0.001,40.832623331666994,0.39383060714870904,817,26.34633989035795
588,American_Indian_and_Alaska_Native_Total_2012,0.39394432019350667,0.001,39.0913238196805,0.39381728236048724,768,24.766204450177362
1281,55_to_64_years_total_2020,0.39365232608076023,0.001,39.019015353677474,0.39352538240901547,850,27.410512737826508
583,White_Total_2012,0.393618415389313,0.001,37.910576254387,0.39349148265297335,868,27.99097065462754
1000,occupied_housing_units_owner_occupied_housing_units_2020,0.3934266920030618,0.001,38.8684576983475,0.39329982109303185,826,26.63656884875846
404,18 years and over_percent_2020,0.39336233482899974,0.001,37.541006972137204,0.39323548467265357,800,25.79812963560142
545,Under 18 years_percent_2020,0.3933623348289997,0.001,36.46508577828477,0.39323548467265357,774,24.95969042244437
479,60 to 64 years_total_2020,0.39296183146105207,0.001,37.46366358318045,0.3928351104576785,854,27.539503386004515
742,60_to_64_years_Total_2020,0.39296183146105207,0.001,38.011404906158155,0.3928351104576785,801,25.830377297645924
474,60 to 64 years_female_2020,0.39295875463619356,0.001,36.56342067642761,0.39283203462502414,809,26.08835859400194
1697,religion_african_methodist_episcopal_church_percent_adherents_of_total_adherents,0.39282046559593636,0.001,36.845482657505265,0.39269379017974937,293,9.44856497903902
492,65 to 69 years_female_2020,0.3926944928264911,0.001,37.76619731207773,0.392567858033577,845,27.249274427603996
546,Under 18 years_percent female_2020,0.3926332512421344,0.001,36.114088409521656,0.3925066361981995,788,25.411157691067398
405,18 years and over_percent female_2020,0.39263325124213433,0.001,36.574988718187974,0.3925066361981995,783,25.249919380844887
475,60 to 64 years_male_2020,0.39262733624368307,0.001,36.64404357351666,0.3925007231071968,856,27.60399871009352
672,Two_or_more_races_Total_2016,0.3924255586570472,0.001,38.66393221009456,0.39229901058911537,781,25.185424056755885
1235,less_than_high_school_graduate_veterans_2016,0.3916245349295845,0.001,35.42434221816296,0.39149824517307713,883,28.474685585295067
1201,75_years_and_over_nonveterans_2016,0.39153553875431274,0.001,38.687426777335006,0.391409277696991,772,24.89519509835537
751,White_alone_Total_2020,0.3914566541826581,0.001,37.13239941301106,0.39133041856376655,847,27.313769751693002
151,Two races including Some other race_2012,0.3913314470259931,0.001,41.41034749911297,0.39120525178348237,694,22.37987745888423
149,White alone_2012,0.39122768803739094,0.001,36.77844427220795,0.39110152625472816,865,27.894227668494032
0,total_votes_2012,0.39114400783268694,0.001,38.42173124061736,0.39101787303493374,814,26.249596904224443
137,total_votes_2020,0.3911013031009882,0.001,35.75983461599932,0.39097518207451254,830,26.76555949693647
1290,white_alone_total_2020,0.39104274292127456,0.001,39.814847450187,0.39091664077908783,892,28.76491454369558
663,White_alone_Total_2016,0.3909590416308779,0.001,39.38895398869309,0.39083296648040045,889,28.66817155756208
567,45_to_54_years_Total_2012,0.3908509966898989,0.001,37.052852100744985,0.3907249563813887,824,26.57207352466946
1222,two_or_more_races_nonveterans_2016,0.3907601277892137,0.001,39.75787177967466,0.3906341167837995,813,26.217349242179942
1220,two_or_more_races_total_2016,0.3905963669637546,0.001,42.35661642494055,0.3904704087673782,817,26.34633989035795
150,"Two races excluding Some other race, and three or more races_2012",0.39053177458798516,0.001,37.69752896846884,0.39040583722113964,819,26.410835214446955
1202,white_alone_total_2016,0.39025908889263283,0.001,35.958655930800795,0.3901332394605488,862,27.79748468236053
571,55_to_64_years_Total_2012,0.39011208697900773,0.001,39.69777095125998,0.389986284951604,813,26.217349242179942
462,50 to 54 years_female_2020,0.3896863646247484,0.001,38.83516148250851,0.38956069988285064,837,26.991293131247986
655,60_to_64_years_Total_2016,0.38949519612055483,0.001,38.24176719364684,0.38936959302603025,803,25.894872621734926
1195,55_to_64_years_nonveterans_2016,0.3894915184789282,0.001,34.63819684417685,0.3893659165703572,858,27.668494034182523
1504,INDUSTRY_employed_OCCUPATION_management_business_science_and_arts_occupations_percent_2016,0.38944702353567096,0.001,35.59479402287392,0.38932143597567875,778,25.088681070622382
468,55 to 59 years_female_2020,0.3894085230173378,0.001,39.49820064664626,0.3892829478728628,797,25.70138664946791
1193,55_to_64_years_total_2016,0.3893972951038761,0.001,39.98838813039566,0.38927172358014045,836,26.959045469203485
1292,white_alone_nonveterans_2020,0.38919432881036936,0.001,36.27401620873191,0.3890688227385182,883,28.474685585295067
335,65 years and over_total_2016,0.3891558065448487,0.001,35.000874381094526,0.3890303128955276,784,25.28216704288939
651,55_to_59_years_Total_2016,0.3891379948740474,0.001,36.44260564807207,0.3890125069685736,786,25.346662366978396
1382,INDUSTRY_finance_and_insurance_and_real_estate_and_rental_and_leasing_total_2012,0.38897610214903217,0.001,37.5795235315257,0.38885066645017724,792,25.540148339245405
467,50 to 54 years_total_2020,0.38887419027183334,0.001,39.658315120347766,0.38874878743717634,797,25.70138664946791
169,White alone_2020,0.3886718636253519,0.001,37.67727201380804,0.3885465260363079,915,29.50661077071912
1680,religion_catholic_church_adherents,0.3885417719528764,0.001,38.19364093537862,0.3884164763153555,889,28.66817155756208
159,White alone_2016,0.3885231739252175,0.001,36.531141247735164,0.3883978842851256,836,26.959045469203485
392,16 years and over_percent_2020,0.38827782023430607,0.001,37.25889922537277,0.38815260971504323,829,26.73331183489197
647,45_to_54_years_Total_2016,0.38820738380389364,0.001,41.82989734557108,0.3880821959987327,772,24.89519509835537
333,65 years and over_female_2016,0.3880663864931755,0.001,36.726553577125436,0.3879412441563508,797,25.70138664946791
463,50 to 54 years_male_2020,0.38787559792996534,0.001,36.26314085083794,0.3877505171179918,814,26.249596904224443
1204,white_alone_nonveterans_2016,0.3877364586926424,0.001,37.66931978590805,0.38761142274981997,851,27.44276039987101
570,45_to_54_years_unemployment_rate_2012,0.3876085441578486,0.001,34.9031735491282,0.3874835494644729,1035,33.37633021605934
976,no_cash_rent_renter_occupied_housing_units_2016,0.3875164269293309,0.001,36.82357045770014,0.38739146194160773,982,31.667204127700742
640,20_to_24_years_employed_2016,0.38750437795294485,0.001,35.4646767314801,0.3873794168507349,974,31.409222831344728
1143,civilian_population_25_years_and_over_veterans_2012,0.38739386564058886,0.001,37.49439815618595,0.38726894017601604,887,28.603676233473074
1068,less_than_20_percent_owner_occupied_housing_units_2020,0.3868506681910016,0.001,37.12509397909856,0.38672591789490657,857,27.636246372138018
161,Two races including Some other race_2016,0.3863113452682412,0.001,40.782768992804456,0.3861867688911796,732,23.605288616575297
1182,male_veterans_2016,0.3862447647410949,0.001,36.3174629486365,0.38612020983469664,867,27.95872299258304
883,no_cash_rent_renter_occupied_housing_units_2012,0.38616094547082064,0.001,36.90641018612287,0.38603641759417734,1004,32.376652692679784
1086,civilian_population_18_years_and_over_veterans_2012,0.3860860428036395,0.001,37.90987339209982,0.38596153908135516,840,27.088036117381492
530,85 years and over_percent_2020,0.3856417097898671,0.001,35.74117191588672,0.3855173493545915,902,29.0873911641406
1081,75000_or_more_renter_occupied_housing_units_2020,0.38545560544902063,0.001,41.044459069893946,0.38533130502804386,717,23.121573685907773
233,62 years and over_male_2012,0.3850589060402758,0.001,35.16629396393167,0.3849347335455837,804,25.927120283779427
836,100000_to_149999_renter_occupied_housing_units_2012,0.3848060150055098,0.001,35.95483215746959,0.3846819240622638,683,22.02515317639471
195,18 years and over_total_2012,0.38477479141689824,0.001,35.644691263049985,0.38465071054252964,759,24.475975491776847
9,"High school diploma only, 2008-12",0.38440664486586795,0.001,35.40420137140672,0.3842826827101549,867,27.95872299258304
1505,INDUSTRY_employed_OCCUPATION_natural_resources_construction_and_maintenance_occupations_percent_2016,0.3842694065346446,0.001,33.99597099817084,0.3841454886350849,904,29.151886488229607
11,"Bachelor's degree or higher, 2008-12",0.3842141197604073,0.001,36.31731325698234,0.3840902196895398,779,25.12092873266688
933,35000_to_49999_owner_occupied_housing_units_2016,0.3838780822606838,0.001,35.74594075508879,0.38375429055405347,754,24.31473718155434
592,Two_or_more_races_Total_2012,0.3836843445194519,0.001,41.177282203127305,0.3835606152887136,758,24.443727829732346
696,With_own_children_under_6_to_17_years_only_Total_2016,0.38366250619345077,0.001,35.91409169872626,0.38353878400506203,723,23.315059658174782
939,75000_to_99999_owner_occupied_housing_units_2016,0.3836212583893118,0.001,36.083218884953894,0.3834975495023756,952,30.699774266365687
935,50000_to_74999_occupied_housing_units_2016,0.38344159278832823,0.001,35.24180354997217,0.38331794183934775,901,29.055143502096097
1381,INDUSTRY_educational_services_and_health_care_and_social_assistance_total_2012,0.3834154168127536,0.001,38.30785861380789,0.3832917743049133,795,25.636891325378908
393,16 years and over_percent female_2020,0.38303957823900353,0.001,35.61682490773291,0.3829160569303164,784,25.28216704288939
1481,INDUSTRY_educational_services_and_health_care_and_social_assistance_total_2016,0.3830204970246256,0.001,38.23881215684393,0.38289698186918397,749,24.153498871331827
329,62 years and over_total_2016,0.38284779427383164,0.001,34.58825275117081,0.38272433481098944,802,25.86262495969042
1259,income_in_the_past_12_months_at_or_above_poverty_level_veterans_2016,0.3827551640373337,0.001,34.99492579566958,0.38263173444557697,888,28.635923895517575
1721,religion_christian_churches_and_churches_of_christ_percent_adherents_of_total_population,0.3824800053486565,0.001,34.7890448584617,0.3823566644891438,741,23.895517574975813
628,Bachelor's_degree_or_higher_Total_2012,0.3823053993343705,0.001,37.77803023010403,0.3821821147812153,735,23.702031602708804
1258,income_in_the_past_12_months_at_or_above_poverty_level_total_2016,0.3822197011025953,0.001,37.03384365825239,0.3820964441851161,847,27.313769751693002
783,With_own_children_6_to_17_years_only_Total_2020,0.3817457295036053,0.001,37.58417270426091,0.3816226254308856,795,25.636891325378908
1581,INDUSTRY_educational_services_and_health_care_and_social_assistance_total_2020,0.38165276081833577,0.001,38.235476148526836,0.38152968672584364,724,23.347307320219286
1243,bachelor's_degree_or_higher_total_2016,0.3815684497221455,0.001,36.51206846444293,0.3814454028180106,779,25.12092873266688
1232,civilian_population_25_years_and_over_veterans_2016,0.3814097473802096,0.001,36.23153770308629,0.3812867516538696,863,27.829732344405027
1245,bachelor's_degree_or_higher_nonveterans_2016,0.3811576105152475,0.001,33.10801041579036,0.3810346960971517,767,24.73395678813286
1349,with_any_disability_veterans_2020,0.3810008143025859,0.001,35.89094166349629,0.3808779504476028,839,27.055788455336987
740,45_to_54_years_Total_2020,0.38074625016970604,0.001,39.60457436735043,0.38062346840570416,792,25.540148339245405
1260,income_in_the_past_12_months_at_or_above_poverty_level_nonveterans_2016,0.3805895789602388,0.001,35.71826111364766,0.38046684771903916,870,28.055465978716544
1383,INDUSTRY_industrial_percent_2012,0.38041440244416636,0.001,35.55486080199356,0.3802917276932976,770,24.830699774266364
1346,income_in_the_past_12_months_at_or_above_poverty_level_veterans_2020,0.3802983417913896,0.001,37.350295194485895,0.3801757044673679,893,28.797162205740083
1174,civilian_population_18_years_and_over_veterans_2016,0.3801312991156068,0.001,37.26081121995891,0.38000871565894256,901,29.055143502096097
189,16 years and over_total_2012,0.37989455186386145,0.001,36.03158428409898,0.37977204475265086,781,25.185424056755885
1604,INDUSTRY_employed_OCCUPATION_management_business_science_and_arts_occupations_percent_2020,0.37988475037871017,0.001,36.35804177879407,0.3797622464282494,777,25.056433408577877
1482,INDUSTRY_finance_and_insurance_and_real_estate_and_rental_and_leasing_total_2016,0.379654721284581,0.001,35.85031060399616,0.3795322915131251,752,24.250241857465333
230,60 years and over_male_2012,0.3795489996054765,0.001,35.954772352443044,0.37942660392679045,792,25.540148339245405
153,American Indian and Alaska Native alone_2016,0.3795268452874852,0.001,35.543760301198056,0.37940445675304874,780,25.153176394711384
1345,income_in_the_past_12_months_at_or_above_poverty_level_total_2020,0.3794134161948933,0.001,37.921057568659414,0.3792910642386874,816,26.314092228313445
1253,civilian_population_18_years_and_over_for_whom_poverty_status_is_determined_veterans_2016,0.3793327260882556,0.001,33.85454404232636,0.3792104001527225,903,29.119638826185103
164,Asian alone_2020,0.3792859982895038,0.001,38.95905927354127,0.3791636874225932,671,21.63818123186069
10,"Some college or associate's degree, 2008-12",0.37926910989133933,0.001,36.989213966845874,0.37914680447054255,783,25.249919380844887
1031,100000_to_149999_renter_occupied_housing_units_2020,0.3792663614568902,0.001,40.5077722445624,0.3791440569223991,732,23.605288616575297
1262,with_any_disability_veterans_2016,0.3791514439419213,0.001,34.57019234916696,0.37902917646564194,862,27.79748468236053
327,62 years and over_female_2016,0.3788253879463744,0.001,35.68597341653033,0.37870322561553077,807,26.023863269912933
1319,civilian_population_25_years_and_over_veterans_2020,0.37870306909128887,0.001,35.981408079129366,0.37858094620541605,912,29.409867784585618
326,60 years and over_total_2016,0.3786812617544867,0.001,36.99227590191117,0.37855914590097023,789,25.4434053531119
1265,without_a_disability_veterans_2016,0.37850793359213264,0.001,38.37580448221857,0.37838587363289633,880,28.37794259916156
1051,1500_to_1999_owner_occupied_housing_units_2020,0.3781666281071682,0.001,35.096222492087904,0.37804467821097115,909,29.31312479845211
1268,civilian_population_18_years_and_over_veterans_2020,0.3779657736987715,0.001,34.66541030912884,0.3778438885734252,851,27.44276039987101
1347,income_in_the_past_12_months_at_or_above_poverty_level_nonveterans_2020,0.3779032391805647,0.001,36.58351062797812,0.37778137422113844,821,26.475330538535957
780,With_own_children_under_18_years_employed_2020,0.3778402897418689,0.001,35.49833256636251,0.37771844508216496,946,30.506288294098677
927,20000_to_24999_owner_occupied_housing_units_2016,0.37779896910658434,0.001,34.2240163968779,0.37767713777181927,954,30.764269590454692
722,Bachelor's_degree_or_higher_Total_2016,0.3777927940194039,0.001,37.941231843159,0.37767096467596006,752,24.250241857465333
1237,high_school_graduate_includes_equivalency_total_2016,0.3776249606465082,0.001,36.802185301064966,0.37750318542540323,846,27.2815220896485
1330,bachelor's_degree_or_higher_total_2020,0.3774914490137417,0.001,37.48624007029298,0.377369716847017,711,22.92808771364076
1324,high_school_graduate_includes_equivalency_total_2020,0.3774332507717311,0.001,38.31041297486432,0.37731153737257866,864,27.86198000644953
1036,less_than_300_owner_occupied_housing_units_2020,0.3773410160813631,0.001,35.01938886948843,0.37721933242574185,883,28.474685585295067
1340,civilian_population_18_years_and_over_for_whom_poverty_status_is_determined_veterans_2020,0.37721589663277755,0.001,35.058674517891866,0.37709425332525337,874,28.18445662689455
1067,less_than_20_percent_occupied_housing_units_2020,0.3772116321054227,0.001,36.40649334823906,0.3770899901731088,833,26.86230248306998
324,60 years and over_female_2016,0.3771388710598608,0.001,34.742127353070025,0.37701725259128305,788,25.411157691067398
1332,bachelor's_degree_or_higher_nonveterans_2020,0.37685283807277586,0.001,37.77978063132449,0.37673131184314895,780,25.153176394711384
1142,civilian_population_25_years_and_over_total_2012,0.3762459609577638,0.001,37.02389205333157,0.376124630431818,814,26.249596904224443
1240,some_college_or_associate's_degree_total_2016,0.37604308211701776,0.001,35.800139674096,0.3759218170147549,761,24.54047081586585
353,Child dependency ratio_total_2016,0.37599121704233507,0.001,34.85222516376563,0.3758699686653462,714,23.024830699774267
690,With_own_children_under_18_years_Total_2016,0.37575934119360926,0.001,40.640184606746395,0.3756381675911604,785,25.314414704933892
334,65 years and over_male_2016,0.37562785053561665,0.001,34.99937140782343,0.37550671933583096,804,25.927120283779427
701,At_or_above_the_poverty_level_Total_2016,0.37553980221268246,0.001,38.94928186161709,0.3754186994064223,804,25.927120283779427
1027,75000_to_99999_owner_occupied_housing_units_2020,0.37543657642308104,0.001,35.20348828722834,0.37531550690472465,881,28.410190261206065
373,15 to 17 years_male_2020,0.375402237804227,0.001,35.15939286751143,0.3752811793592723,811,26.15285391809094
958,800_to_999_owner_occupied_housing_units_2016,0.37539188057903683,0.001,34.4344448232397,0.3752708254740451,886,28.57142857142857
1050,1500_to_1999_occupied_housing_units_2020,0.37536058644104875,0.001,36.76046903369276,0.37523954142768506,846,27.2815220896485
1209,american_indian_and_alaska_native_alone_veterans_2016,0.37515052636299845,0.001,35.858974670361576,0.3750295490890988,678,21.863914866172202
757,Asian_alone_Total_2020,0.3750293935556568,0.001,39.99404253834392,0.3749084553442554,629,20.283779425991614
778,With_own_children_under_18_years_Total_2020,0.37490176008703996,0.001,36.53331941091969,0.3747808630344482,785,25.314414704933892
1231,civilian_population_25_years_and_over_total_2016,0.37485086676853724,0.001,35.98419740567688,0.3747299861278506,804,25.927120283779427
1326,high_school_graduate_includes_equivalency_nonveterans_2020,0.37475269219052804,0.001,37.146967892887496,0.3746318432088478,853,27.50725572396001
127,CENSUS_2020_POP,0.3747082761396539,0.001,35.02580784102752,0.37458744148111167,816,26.314092228313445
377,15 to 17 years_total_2020,0.37469224777820914,0.001,36.78064562243077,0.3745714182884388,820,26.443082876491452
624,Some_college_or_associate's_degree_Total_2012,0.37466067771957545,0.001,34.395318708787244,0.3745398584104108,774,24.95969042244437
1242,some_college_or_associate's_degree_nonveterans_2016,0.3746304686739924,0.001,37.55725230742854,0.3745096591065388,797,25.70138664946791
1389,INDUSTRY_retail_trade_total_2012,0.37462161721494175,0.001,38.06794457775994,0.3745008105018765,773,24.92744276039987
1352,without_a_disability_veterans_2020,0.3746083296808507,0.001,35.53078450455324,0.3744875272527047,853,27.50725572396001
1239,high_school_graduate_includes_equivalency_nonveterans_2016,0.3744109739124304,0.001,36.43606953852463,0.3742902351269056,884,28.506933247339568
1123,asian_veterans_2012,0.37422365630763427,0.001,36.19404450232819,0.37410297792765745,280,9.029345372460497
1318,civilian_population_25_years_and_over_total_2020,0.3742084568489613,0.001,37.019939773960566,0.3740877833704547,789,25.4434053531119
444,45 to 49 years_female_2020,0.37417093651055716,0.001,36.8806760358034,0.3740502751314824,806,25.99161560786843
668,American_Indian_and_Alaska_Native_alone_Total_2016,0.3741182674645567,0.001,37.75655543821621,0.373997623070018,764,24.637213801999355
1192,35_to_54_years_nonveterans_2016,0.3740591501162085,0.001,39.196967309632036,0.37393852478563244,824,26.57207352466946
1585,INDUSTRY_manufacturing_total_2020,0.3739225060460063,0.001,31.398303155491778,0.3738019247799482,934,30.119316349564656
1300,asian_alone_veterans_2020,0.37392026833166936,0.001,44.238965249205656,0.37379968778722167,293,9.44856497903902
1327,some_college_or_associate's_degree_total_2020,0.3738928167761319,0.001,39.29917183294924,0.3737722450841693,778,25.088681070622382
372,15 to 17 years_female_2020,0.37388589184326604,0.001,35.72172374331158,0.3737653223844324,802,25.86262495969042
1190,35_to_54_years_total_2016,0.37388451715999926,0.001,36.75032540587359,0.37376394814446895,800,25.79812963560142
1299,asian_alone_total_2020,0.37382312621236724,0.001,42.129469517235684,0.3737025769939821,684,22.057400838439214
1144,civilian_population_25_years_and_over_nonveterans_2012,0.37379617585159863,0.001,35.9989481461708,0.3736756353240747,806,25.99161560786843
909,monthly_housing_costs_owner_occupied_housing_units_2012,0.3737878672446935,0.001,33.46636867958046,0.37366732939650116,746,24.05675588519832
415,21 years and over_male_2020,0.3733399531816686,0.001,38.48688490669786,0.37321955977528964,814,26.249596904224443
391,16 years and over_male_2020,0.37323619224896204,0.001,37.25306687815323,0.3731158323030578,799,25.765881973556915
555,Population_16_years_and_over_Total_2012,0.37316369183248554,0.001,37.14476293748852,0.3730433552662707,770,24.830699774266364
419,21 years and over_total_2020,0.3731580888330245,0.001,39.07737024920909,0.37303775407364576,809,26.08835859400194
403,18 years and over_male_2020,0.37303939303533423,0.001,35.706178651552484,0.3729190965525753,773,24.92744276039987
633,Population_16_years_and_over_Total_2016,0.37302963650298443,0.001,36.521124476291675,0.3729093431664791,802,25.86262495969042
1301,asian_alone_nonveterans_2020,0.3729769959055584,0.001,44.32267989810539,0.3728567195444152,656,21.154466301193164
1264,without_a_disability_total_2016,0.3729310657100117,0.001,35.57254906145509,0.37281080416028267,791,25.5079006772009
414,21 years and over_female_2020,0.372926791821388,0.001,37.06579877391903,0.37280653164988803,780,25.153176394711384
1233,civilian_population_25_years_and_over_nonveterans_2016,0.37284911012879124,0.001,35.27307683910569,0.372728875007821,837,26.991293131247986
1329,some_college_or_associate's_degree_nonveterans_2020,0.3728330777148877,0.001,33.472728588351785,0.3727128477639961,812,26.185101580135438
729,Population_16_years_and_over_unemployment_rate_2020,0.37282110276085667,0.001,34.58515023264155,0.37270087667160784,898,28.95840051596259
726,Population_16_years_and_over_Total_2020,0.3727936214101914,0.001,35.4998413486181,0.37267340418303574,814,26.249596904224443
395,16 years and over_total_2020,0.3727936214101914,0.001,35.26083931483021,0.37267340418303574,803,25.894872621734926
449,45 to 49 years_total_2020,0.37279140339950273,0.001,36.57047594774808,0.3726711868876036,790,25.475653015156404
1405,INDUSTRY_employed_OCCUPATION_natural_resources_construction_and_maintenance_occupations_percent_2012,0.37275891742478645,0.001,34.28781672451199,0.3726387113888546,839,27.055788455336987
1208,american_indian_and_alaska_native_alone_total_2016,0.3727447545580834,0.001,37.049711043643676,0.3726245530893449,755,24.34698484359884
407,18 years and over_total_2020,0.37265471527257465,0.001,34.877734262662536,0.37253454283940063,788,25.411157691067398
1186,female_nonveterans_2016,0.3726335777298668,0.001,36.23717812387051,0.37251341211305616,788,25.411157691067398
579,One_race_Total_2012,0.3726085408532616,0.001,37.207298719537555,0.3724883833102582,819,26.410835214446955
1718,religion_american_baptist_churches_in_the_usa_percent_adherents_of_total_population,0.3725460952835964,0.001,35.875427674594256,0.37242595787782945,235,7.578200580457917
